id,release_date,original_title,title,collection,collection_id,budget,revenue,runtime,popularity,vote_average,vote_count,adult,belongs_to_collection,genres,production_companies,spoken_languages,status,tagline,overview,imdb_id,production_countries,original_language
67396,1996-02-14,Day of the Warrior,Day of the Warrior,"Bullets, Bombs, and Babes Collection",736172,0,0,96,8.153,4.7,41,False,"{'id': 736172, 'name': 'Bullets, Bombs, and Babes Collection', 'poster_path': '/9iKCWmnME6kINoNBS6NL5BxCV3N.jpg', 'backdrop_path': '/gDwL6CkG1KIO1Ar7dvLKi8H7lQX.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 5957, 'logo_path': None, 'name': 'Malibu Bay Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The LETHAL Ladies Are Back!,"The Legion to Ensure Total Harmony and Law (L.E.T.H.A.L.), is tracking a criminal mastermind known only as The Warrior. While investigating his combination diamond smuggling/art theft/porn production industry, the agents discover that he has cracked their secret database and has stolen the files on all of their agents. With the help of their martial arts intructor Fu, agents Tiger, Willow and Cobra take on the case while also taking every opportunity to remove their bikini tops.",tt0116039,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
67395,1998-01-27,L.E.T.H.A.L. Ladies: Return to Savage Beach,L.E.T.H.A.L. Ladies: Return to Savage Beach,"Bullets, Bombs, and Babes Collection",736172,0,0,98,21.273,6.125,188,False,"{'id': 736172, 'name': 'Bullets, Bombs, and Babes Collection', 'poster_path': '/9iKCWmnME6kINoNBS6NL5BxCV3N.jpg', 'backdrop_path': '/gDwL6CkG1KIO1Ar7dvLKi8H7lQX.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 5957, 'logo_path': None, 'name': 'Malibu Bay Films', 'origin_country': 'US'}, {'id': 15376, 'logo_path': None, 'name': 'Skyhawks Films', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The big guns are back!,A stolen computer disk contains the location of a hidden tresaure trove. It's up to the sexy ladies of LETHAL (Legion to Ensure Total Harmony and Law) to find the treasure before the bad guys do.,tt0127759,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
1368,1982-10-22,First Blood,First Blood,Rambo Collection,5039,15000000,125212904,93,46.295,7.494,6233,False,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/ecvVwlK75evrAlsEE96V14KN6MN.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'id': 275, 'logo_path': '/2MxNWlN5b3UXt1OfmznsWEQzFwq.png', 'name': 'Carolco Pictures', 'origin_country': 'US'}, {'id': 52941, 'logo_path': None, 'name': 'Anabasis N.V.', 'origin_country': 'US'}, {'id': 52940, 'logo_path': None, 'name': 'Elcajo Productions', 'origin_country': ''}, {'id': 4764, 'logo_path': None, 'name': 'Cinema 84', 'origin_country': 'US'}, {'id': 41, 'logo_path': '/xAot4SSOIHiWQ2WEnVXYGR1lce9.png', 'name': 'Orion Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This time he's fighting for his life.,"When former Green Beret John Rambo is harassed by local law enforcement and arrested for vagrancy, he is forced to flee into the mountains and wage an escalating one-man war against his pursuers.",tt0083944,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
1369,1985-05-21,Rambo: First Blood Part II,Rambo: First Blood Part II,Rambo Collection,5039,44000000,300400432,96,53.49,6.6,3895,False,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/ecvVwlK75evrAlsEE96V14KN6MN.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'id': 275, 'logo_path': '/2MxNWlN5b3UXt1OfmznsWEQzFwq.png', 'name': 'Carolco Pictures', 'origin_country': 'US'}, {'id': 5153, 'logo_path': '/d4BySWBlcGBBY58FG78DWMi9nrs.png', 'name': 'Estudios Churubusco Azteca', 'origin_country': 'MX'}, {'id': 52941, 'logo_path': None, 'name': 'Anabasis N.V.', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Vietnamese', 'iso_639_1': 'vi', 'name': 'Tiếng Việt'}]",Released,"No man, no law, no war can stop him.",John Rambo is released from prison by the government for a top-secret covert mission to the last place on Earth he'd want to return - the jungles of Vietnam.,tt0089880,"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",en
1370,1988-05-24,Rambo III,Rambo III,Rambo Collection,5039,63000000,189015611,102,31.816,6.2,3145,False,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/ecvVwlK75evrAlsEE96V14KN6MN.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'id': 559, 'logo_path': '/eC0bWHVjnjUducyA6YFoEFqnPMC.png', 'name': 'TriStar Pictures', 'origin_country': 'US'}, {'id': 275, 'logo_path': '/2MxNWlN5b3UXt1OfmznsWEQzFwq.png', 'name': 'Carolco Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,The first was for himself. The second was for his country. This time is for his friend.,"Combat has taken its toll on Rambo, but he's finally begun to find inner peace in a monastery. When Rambo's friend and mentor Col. Trautman asks for his help on a top secret mission to Afghanistan, Rambo declines but must reconsider when Trautman is captured.",tt0095956,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
7555,2008-01-24,Rambo,Rambo,Rambo Collection,5039,50000000,113200000,92,43.787,6.7,3876,False,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/ecvVwlK75evrAlsEE96V14KN6MN.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]","[{'id': 925, 'logo_path': '/dIb9hjXNOkgxu4kBWdIdK8nM4w.png', 'name': 'Nu Image', 'origin_country': 'US'}, {'id': 20363, 'logo_path': None, 'name': 'Equity Pictures Medienfonds GmbH & Co. KG IV', 'origin_country': ''}, {'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 308, 'logo_path': '/e8F3mQM7DkJ5SfYYDp8FYzPBOGX.png', 'name': 'The Weinstein Company', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Burmese', 'iso_639_1': 'my', 'name': ''}, {'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,"Live for nothing, or die for something.","In Thailand, ex-Green Beret John James Rambo joins a group of mercenaries to venture into war-torn neighboring Myanmar to rescue a group of Christian aid workers who have been kidnapped by a ruthless local infantry unit.",tt0462499,"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
522938,2019-09-19,Rambo: Last Blood,Rambo: Last Blood,Rambo Collection,5039,50000000,91500000,89,43.821,6.544,3876,False,"{'id': 5039, 'name': 'Rambo Collection', 'poster_path': '/feGOEOVrOLyjtEnVa88rQLgD3XY.jpg', 'backdrop_path': '/ecvVwlK75evrAlsEE96V14KN6MN.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]","[{'id': 1020, 'logo_path': '/kuUIHNwMec4dwOLghDhhZJzHZTd.png', 'name': 'Millennium Media', 'origin_country': 'US'}, {'id': 126013, 'logo_path': None, 'name': 'Templeton Media', 'origin_country': 'US'}, {'id': 48738, 'logo_path': None, 'name': 'Campbell Grobman Films', 'origin_country': 'US'}, {'id': 117435, 'logo_path': '/zwN9AT4scM8BBOYTLjlKnI08qws.png', 'name': 'Dadi Film Group', 'origin_country': 'CN'}, {'id': 166120, 'logo_path': '/fRuHQF9DB4Zl3ha62D5Bpu1a5TL.png', 'name': 'Balboa Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Everyone has one more fight in them,"After fighting his demons for decades, John Rambo now lives in peace on his family ranch in Arizona, but his rest is interrupted when Gabriela, the granddaughter of his housekeeper María, disappears after crossing the border into Mexico to meet her biological father. Rambo, who has become a true father figure for Gabriela over the years, undertakes a desperate and dangerous journey to find her.",tt1206885,"[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",en
941,1987-03-06,Lethal Weapon,Lethal Weapon,Lethal Weapon Collection,945,15000000,120200000,110,37.554,7.289,4517,False,"{'id': 945, 'name': 'Lethal Weapon Collection', 'poster_path': '/5zg6QLY0tdDLVHLwn28oowG3m8H.jpg', 'backdrop_path': '/jSslTHuJS86fp4SVJKP9oBhE4s6.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,If these two can learn to stand each other... the bad guys don't stand a chance.,"Veteran buttoned-down LAPD detective Roger Murtaugh is partnered with unhinged cop Martin Riggs, who -- distraught after his wife's death -- has a death wish and takes unnecessary risks with criminals at every turn. The odd couple embark on their first homicide investigation as partners, involving a young woman known to Murtaugh with ties to a drug and prostitution ring.",tt0093409,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
942,1989-07-07,Lethal Weapon 2,Lethal Weapon 2,Lethal Weapon Collection,945,25000000,227900000,114,26.929,7.014,3361,False,"{'id': 945, 'name': 'Lethal Weapon Collection', 'poster_path': '/5zg6QLY0tdDLVHLwn28oowG3m8H.jpg', 'backdrop_path': '/jSslTHuJS86fp4SVJKP9oBhE4s6.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Afrikaans', 'iso_639_1': 'af', 'name': 'Afrikaans'}]",Released,The magic is back!,"In the opening chase, Martin Riggs and Roger Murtaugh stumble across a trunk full of Krugerrands. They follow the trail to a South African diplomat who's using his immunity to conceal a smuggling operation. When he plants a bomb under Murtaugh's toilet, the action explodes!",tt0097733,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
943,1992-05-15,Lethal Weapon 3,Lethal Weapon 3,Lethal Weapon Collection,945,35000000,321700000,118,25.998,6.696,2879,False,"{'id': 945, 'name': 'Lethal Weapon Collection', 'poster_path': '/5zg6QLY0tdDLVHLwn28oowG3m8H.jpg', 'backdrop_path': '/jSslTHuJS86fp4SVJKP9oBhE4s6.jpg'}","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]","[{'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 68619, 'logo_path': '/dYDxOHJfPBgms1EIOKDg2A7KrLk.png', 'name': 'St. Petersburg Clearwater Film Commision', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The magic is back again!,"Archetypal buddy cops Riggs and Murtaugh are back for another round of high-stakes action, this time setting their collective sights on bringing down a former Los Angeles police lieutenant turned black market weapons dealer. Lorna Cole joins as the beautiful yet hardnosed internal affairs sergeant who catches Riggs's eye.",tt0104714,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
944,1998-07-10,Lethal Weapon 4,Lethal Weapon 4,Lethal Weapon Collection,945,140000000,285400000,127,22.341,6.588,2618,False,"{'id': 945, 'name': 'Lethal Weapon Collection', 'poster_path': '/5zg6QLY0tdDLVHLwn28oowG3m8H.jpg', 'backdrop_path': '/jSslTHuJS86fp4SVJKP9oBhE4s6.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 1885, 'logo_path': '/xlvoOZr4s1PygosrwZyolIFe5xs.png', 'name': 'Silver Pictures', 'origin_country': 'US'}, {'id': 5739, 'logo_path': None, 'name': 'Donner/Shuler-Donner Productions', 'origin_country': ''}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}]",Released,The faces you love. The action you expect.,Officers Martin Riggs and Roger Murtaugh of the Los Angeles Police Department must stop a dangerous crime lord from China from getting his brother out of jail.,tt0122151,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
898789,,Lethal Weapon 5,Lethal Weapon 5,Lethal Weapon Collection,945,0,0,0,4.333,0.0,0,False,"{'id': 945, 'name': 'Lethal Weapon Collection', 'poster_path': '/5zg6QLY0tdDLVHLwn28oowG3m8H.jpg', 'backdrop_path': '/jSslTHuJS86fp4SVJKP9oBhE4s6.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 431, 'logo_path': '/6dcR1MbRqYgt3jUVYxkHe68GFnZ.png', 'name': ""The Donners' Company"", 'origin_country': 'US'}, {'id': 118854, 'logo_path': '/g9LPNlQFoDcHjfnvrEqFmeIaDrZ.png', 'name': 'Rideback', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/zhD3hhtKB5qyv7ZeL4uLpNxgMVU.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Rumored,«The explosive conclusion to the Lethal Weapon Saga»,,tt16101924,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
41104,2005-12-05,仮面ライダー THE FIRST,Kamen Rider: The First,Kamen Rider: The First Collection,437172,0,0,90,2.939,6.7,19,False,"{'id': 437172, 'name': 'Kamen Rider: The First Collection', 'poster_path': '/pIjdRaSemViYO5JajGuML4YMxlQ.jpg', 'backdrop_path': '/3f8NTt6NfrpQjqQRha8zMvvPZo3.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]","[{'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}, {'id': 5671, 'logo_path': None, 'name': 'Ishimori Productions', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"A Hero Born of Loss, Will Clear the Path to Justice.","Takeshi Hongo is a man of extraordinary intellect, but his promising future is about to be maliciously snuffed out by and evil secret society known as Shocker. Reinvented against his will and transformed into a powerful experimental cyborg, Hongo will forever be known as Kamen Rider The First.",tt0471223,"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",ja
41105,2007-08-27,仮面ライダー THE NEXT,Kamen Rider: The Next,Kamen Rider: The First Collection,437172,0,0,93,1.49,6.8,14,False,"{'id': 437172, 'name': 'Kamen Rider: The First Collection', 'poster_path': '/pIjdRaSemViYO5JajGuML4YMxlQ.jpg', 'backdrop_path': '/3f8NTt6NfrpQjqQRha8zMvvPZo3.jpg'}","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]","[{'id': 5822, 'logo_path': '/qyTbRgCyU9NLKvKaiQVbadtr7RY.png', 'name': 'Toei Company', 'origin_country': 'JP'}, {'id': 5671, 'logo_path': None, 'name': 'Ishimori Productions', 'origin_country': 'JP'}]","[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,Surpass everything.,"Bent on the destruction of the human race, the secret underground organization Shocker secretly planned to plunge the world into chaos. But they didn’t count on the revolt of both of their experimentally “reconstructed” human beings, the Kamen Riders. Two years after their first battle with Shocker, a 3rd Rider arises to confront them, known only as “Version 3.” The arrival of the third Kamen Rider will hurl the heroes into their most terrible battle yet and the fate of the world hangs in the balance.",tt1068654,"[{'iso_3166_1': 'JP', 'name': 'Japan'}]",ja
21481,2005-10-14,Twitches,Twitches,Twitches Collection,263106,20000000,0,86,31.893,6.8,507,False,"{'id': 263106, 'name': 'Twitches Collection', 'poster_path': '/604AzmRITkNJD4MyNzkO6KFlEUw.jpg', 'backdrop_path': '/dQXRd7YyAtuslFCGOsY7i4bKG0z.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]","[{'id': 240533, 'logo_path': '/9AxUB1RdRnm0r5ki8Thb69Jo9Ma.png', 'name': 'Disney Channel', 'origin_country': 'US'}, {'id': 40867, 'logo_path': None, 'name': 'Carla Singer Productions', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"This Halloween, broomsticks are so not happenin'.","Twins separated at birth, Camryn and Alex meet by chance for the first time on their 21st birthday and discover they're witches with the power to save their homeland of Coventry from the evil that threatens it. But when Camryn leaves Alex to face the darkness alone, will Coventry be doomed? Or will the sisters multiply their magic by standing together?",tt0467421,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
46169,2007-10-12,Twitches Too,Twitches Too,Twitches Collection,263106,0,0,83,49.804,6.7,345,False,"{'id': 263106, 'name': 'Twitches Collection', 'poster_path': '/604AzmRITkNJD4MyNzkO6KFlEUw.jpg', 'backdrop_path': '/dQXRd7YyAtuslFCGOsY7i4bKG0z.jpg'}","[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10770, 'name': 'TV Movie'}]",[],"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,"Reunited witch twins Camryn and Alex adjust to their new life as supernatural beings while at the same time trying to maintain a normal existence in this sequel to the magical Disney Channel original movie Twitches. But they soon find themselves going head to head with the forces of darkness that threaten to destroy their world. Luckily, their birth mother, the powerful Miranda, is on hand to help out.",tt1017465,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
281177,2002-03-04,Filthy McNasty,Filthy McNasty,Filthy McNasty Collection,762822,0,0,47,4.357,3.8,6,False,"{'id': 762822, 'name': 'Filthy McNasty Collection', 'poster_path': '/xsfHYHutxbutT7qHtKuxuQnNnE6.jpg', 'backdrop_path': '/rD94P68NZCyeZ6uFSlInXXNK7Lf.jpg'}","[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'id': 5540, 'logo_path': None, 'name': 'Low Budget Pictures', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"Two bookish women, whom crave adventure and bad taste, suddenly turn into sexy ladies after being zapped with a spell by a sex-starved ghost.",tt0322280,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
751583,2015-01-13,Beyond McNasty: Filthy McNasty 4,Beyond McNasty: Filthy McNasty 4,Filthy McNasty Collection,762822,0,0,81,0.57,4.0,1,False,"{'id': 762822, 'name': 'Filthy McNasty Collection', 'poster_path': '/xsfHYHutxbutT7qHtKuxuQnNnE6.jpg', 'backdrop_path': '/rD94P68NZCyeZ6uFSlInXXNK7Lf.jpg'}","[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]","[{'id': 5540, 'logo_path': None, 'name': 'Low Budget Pictures', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,"The kids at Bonejack High get more than they bargained for when sexually repressed teacher Prudence makes a deal with the devil, turning into an erotically charged temptress.",tt7657896,[],en
252496,2005-06-19,Filthy McNastiest: Apocalypse F.!,Filthy McNastiest: Apocalypse F.!,Filthy McNasty Collection,762822,500,0,63,0.477,2.5,2,False,"{'id': 762822, 'name': 'Filthy McNasty Collection', 'poster_path': '/xsfHYHutxbutT7qHtKuxuQnNnE6.jpg', 'backdrop_path': '/rD94P68NZCyeZ6uFSlInXXNK7Lf.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]","[{'id': 5540, 'logo_path': None, 'name': 'Low Budget Pictures', 'origin_country': ''}]",[],Released,The Female Of The Species Is The Deadliest Of All,"FILTHY McNASTIEST goes beyond the previous films and introduces D'artagnan, who proves that the female is indeed the deadliest of the species!  She grants Clavell's desire to satisfy his lover in one area where he's coming up ""short"" with hilariously over-the-top consequences!",tt0457656,[],en
252492,2005-05-17,Filthy McNastier: Maximum Dousche,Filthy McNastier: Maximum Dousche,Filthy McNasty Collection,762822,0,0,106,0.755,3.3,3,False,"{'id': 762822, 'name': 'Filthy McNasty Collection', 'poster_path': '/xsfHYHutxbutT7qHtKuxuQnNnE6.jpg', 'backdrop_path': '/rD94P68NZCyeZ6uFSlInXXNK7Lf.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",[],"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Ladies?... Open wide and taste it!,"In FILTHY McNASTIER, Phil the Demon is back to his old hijinks, this time granting the wish of a lonely gal who's lacking the voluptuous bosoms of her girlfriends.  But as always, there's a price to pay for her new look...and this time, Phil has the vampire Razor McBleed along for the fun!",tt0466793,[],en
13666,1941-12-12,The Wolf Man,The Wolf Man,The Wolf Man Collection,259027,180000,0,70,11.288,6.977,596,False,"{'id': 259027, 'name': 'The Wolf Man Collection', 'poster_path': '/21VZbRUCJF9ONarFCVHgm3zKud9.jpg', 'backdrop_path': '/8DcHcYH0P9de2j8HPRYq9wXNaIf.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,His hideous howl a dirge of death!,"After his brother's death, Larry Talbot returns home to his father and the family estate. Events soon take a turn for the worse when Larry is bitten by a werewolf.",tt0034398,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
3076,1943-03-05,Frankenstein Meets the Wolf Man,Frankenstein Meets the Wolf Man,The Wolf Man Collection,259027,1200000,0,74,10.574,6.2,200,False,"{'id': 259027, 'name': 'The Wolf Man Collection', 'poster_path': '/21VZbRUCJF9ONarFCVHgm3zKud9.jpg', 'backdrop_path': '/8DcHcYH0P9de2j8HPRYq9wXNaIf.jpg'}","[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]","[{'id': 33, 'logo_path': '/3wwjVpkZtnog6lSKzWDjvw2Yi00.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Death Fight... Between Two Beasts!,"Grave robbers open the grave of the wolf man and awaken him. He doesn't like the idea of being immortal and killing people when the moon is full so tries to find Dr. Frankenstein, in the hopes that the doctor can cure him. Dr. Frankenstein has died; however, his monster is found.",tt0035899,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
12237,1978-11-10,Faces of Death,Faces of Death,Faces of Death Collection,97237,0,0,105,10.557,4.4,167,False,"{'id': 97237, 'name': 'Faces of Death Collection', 'poster_path': '/mrEunOnAEQSG4UJA3YRIqQqC2eS.jpg', 'backdrop_path': None}","[{'id': 27, 'name': 'Horror'}, {'id': 99, 'name': 'Documentary'}]","[{'id': 16014, 'logo_path': None, 'name': 'F.O.D. Productions', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Experience the graphic reality of Death, close-up...","A collection of death scenes, ranging from TV-material to home-made super-8 movies. The common factor is death by some means.",tt0077533,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
15900,1981-05-01,Faces of Death II,Faces of Death II,Faces of Death Collection,97237,0,0,78,2.867,3.7,47,False,"{'id': 97237, 'name': 'Faces of Death Collection', 'poster_path': '/mrEunOnAEQSG4UJA3YRIqQqC2eS.jpg', 'backdrop_path': None}","[{'id': 99, 'name': 'Documentary'}, {'id': 27, 'name': 'Horror'}]","[{'id': 16014, 'logo_path': None, 'name': 'F.O.D. Productions', 'origin_country': ''}, {'id': 72998, 'logo_path': '/iwakXjT72sqyKc1xREQxqUNL62z.png', 'name': 'Gorgon Video', 'origin_country': ''}]","[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,When Make Believe Is Just Not Enough!,"Brief scenes of death related material: mortuaries, accidents and police work are filmed by TV crews and home video cameras. Some of it is most likely fake, some not as much.",tt0085518,"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",en
